146,182,228,1
148,187,232,1
145,184,229,1
140,179,224,1
138,177,222,1
137,176,221,1
141,182,227,1
139,178,223,1
123,164,209,1
118,159,204,1
128,169,214,1
137,178,223,1
140,179,224,1
147,181,227,1
135,169,215,1
137,170,216,1
142,176,222,1
141,175,221,1
146,181,225,1
154,191,235,1
154,191,235,1
146,183,227,1
145,182,226,1
140,179,223,1
138,178,220,1
141,180,224,1
144,186,228,1
149,189,231,1
146,188,231,1
143,181,229,1
140,177,227,1
136,173,223,1
135,172,222,1
135,172,222,1
136,173,223,1
137,172,222,1
136,171,221,1
140,173,223,1
145,177,226,1
150,181,232,1
154,186,235,1
157,187,236,1
158,188,235,1
161,189,236,1
162,191,236,1
168,200,241,1
168,201,240,1
168,201,240,1
169,202,241,1
170,203,242,1
145,165,230,1
146,166,231,1
146,166,231,1
147,167,232,1
147,167,232,1
146,166,231,1
148,166,231,1
147,165,230,1
149,165,231,1
148,164,230,1
147,163,229,1
145,161,227,1
146,160,226,1
146,160,226,1
146,160,226,1
146,160,226,1
149,166,229,1
147,166,227,1
148,166,227,1
148,166,227,1
151,166,228,1
153,168,230,1
158,171,233,1
159,172,234,1
154,167,229,1
153,166,228,1
154,165,227,1
151,162,224,1
149,162,224,1
151,165,224,1
158,169,231,1
163,174,236,1
164,171,234,1
161,168,231,1
160,167,230,1
161,168,231,1
162,169,232,1
158,165,228,1
149,156,219,1
142,149,212,1
144,150,215,1
138,144,209,1
146,152,217,1
154,160,225,1
145,151,216,1
137,146,210,1
139,145,210,1
122,144,209,1
78,130,196,1
58,126,191,1
52,120,185,1
50,118,183,1
55,121,186,1
59,125,190,1
62,128,193,1
63,129,194,1
64,128,193,1
63,127,192,1
61,125,190,1
58,122,187,1
58,119,185,1
57,119,183,1
56,117,183,1
56,116,182,1
65,123,189,1
71,129,195,1
69,127,193,1
59,117,183,1
59,117,183,1
68,126,191,1
69,127,192,1
63,122,184,1
63,122,184,1
61,120,182,1
60,119,181,1
63,123,183,1
66,126,186,1
67,127,187,1
64,124,184,1
61,121,181,1
60,117,178,1
66,123,184,1
70,127,189,1
67,124,185,1
60,117,179,1
57,114,175,1
61,118,180,1
67,124,185,1
69,126,188,1
60,117,178,1
53,110,172,1
53,110,171,1
55,112,174,1
54,111,172,1
55,112,174,1
57,114,175,1
62,119,180,1
60,120,179,1
61,119,178,1
57,117,176,1
58,116,175,1
58,118,177,1
63,121,180,1
64,124,183,1
57,115,174,1
62,122,181,1
64,122,181,1
56,116,175,1
56,114,173,1
58,118,177,1
63,121,180,1
60,120,179,1
50,111,167,1
56,116,170,1
63,120,176,1
66,121,178,1
69,119,177,1
67,117,175,1
66,118,178,1
68,121,178,1
66,121,178,1
64,119,176,1
61,117,172,1
69,121,174,1
76,123,175,1
79,121,174,1
143,180,232,1
138,172,225,1
148,183,233,1
147,183,231,1
145,181,229,1
140,176,224,1
136,172,220,1
137,173,221,1
141,177,225,1
146,182,230,1
126,162,210,1
128,166,214,1
131,167,215,1
128,166,214,1
131,169,217,1
137,175,223,1
140,178,226,1
141,177,225,1
142,178,226,1
137,173,221,1
134,167,216,1
133,169,217,1
140,176,224,1
148,184,230,1
156,190,236,1
159,193,239,1
144,179,223,1
135,170,214,1
133,168,211,1
141,177,217,1
149,184,227,1
152,188,228,1
156,191,231,1
159,195,235,1
145,179,222,1
135,170,214,1
130,164,210,1
132,168,214,1
138,176,224,1
140,177,227,1
134,174,223,1
129,168,220,1
126,165,217,1
132,169,219,1
139,176,228,1
145,182,232,1
151,186,236,1
153,189,237,1
155,188,237,1
155,190,234,1
166,202,240,1
161,198,232,1
162,199,233,1
170,207,241,1
176,213,247,1
146,164,229,1
146,164,229,1
147,165,230,1
147,165,230,1
147,165,230,1
147,165,230,1
147,163,229,1
147,163,229,1
151,165,231,1
151,165,231,1
150,164,230,1
149,163,229,1
150,162,228,1
150,162,228,1
149,161,227,1
146,161,224,1
150,167,230,1
148,167,228,1
147,165,226,1
146,164,225,1
146,164,225,1
147,165,226,1
150,165,227,1
151,166,228,1
150,165,227,1
149,164,226,1
150,163,225,1
150,163,225,1
152,165,227,1
156,169,231,1
161,172,234,1
163,174,236,1
166,172,237,1
165,171,236,1
163,169,234,1
161,167,232,1
160,166,231,1
156,162,227,1
149,155,220,1
145,151,216,1
156,162,227,1
148,154,219,1
152,158,223,1
153,159,224,1
139,145,210,1
132,138,203,1
136,142,207,1
122,144,209,1
76,128,194,1
58,126,191,1
52,120,185,1
51,119,184,1
53,121,186,1
56,124,189,1
60,126,191,1
60,126,191,1
60,126,191,1
59,125,190,1
60,124,189,1
59,123,188,1
58,122,187,1
58,122,187,1
61,122,188,1
61,122,188,1
68,126,192,1
64,122,188,1
62,120,186,1
62,120,186,1
62,120,186,1
60,118,184,1
62,120,185,1
65,123,188,1
61,120,182,1
61,120,182,1
63,122,184,1
66,125,187,1
67,127,187,1
67,127,187,1
64,124,184,1
61,121,181,1
67,124,186,1
66,123,185,1
63,120,182,1
60,117,179,1
59,116,178,1
59,116,178,1
61,118,180,1
63,120,182,1
61,118,180,1
56,113,175,1
54,111,173,1
57,114,176,1
58,115,177,1
56,113,175,1
56,113,175,1
58,115,177,1
57,114,175,1
58,116,175,1
58,116,175,1
57,115,174,1
54,112,171,1
55,113,172,1
59,117,176,1
63,121,180,1
59,117,176,1
64,122,181,1
64,122,181,1
59,117,176,1
58,116,175,1
62,120,179,1
66,124,183,1
64,124,183,1
54,118,173,1
57,121,175,1
64,123,179,1
66,121,178,1
66,118,178,1
67,117,177,1
65,117,177,1
65,119,179,1
65,121,180,1
61,120,176,1
61,118,174,1
65,122,174,1
75,122,176,1
79,121,174,1
143,180,232,1
140,172,225,1
147,182,232,1
146,181,231,1
144,179,229,1
139,174,224,1
134,169,219,1
132,167,217,1
134,169,219,1
137,172,222,1
130,165,215,1
132,167,217,1
131,166,216,1
128,163,213,1
131,166,216,1
138,173,223,1
143,178,228,1
144,179,229,1
147,182,232,1
143,178,228,1
138,173,223,1
136,171,221,1
140,176,224,1
146,182,230,1
154,188,234,1
157,191,237,1
147,180,225,1
140,174,217,1
137,172,212,1
143,178,218,1
152,184,225,1
153,185,226,1
154,187,226,1
157,190,229,1
145,177,218,1
137,172,212,1
133,166,211,1
133,170,214,1
138,174,222,1
135,175,223,1
132,171,223,1
127,167,219,1
130,170,222,1
131,171,223,1
133,173,225,1
137,177,229,1
141,181,230,1
145,185,234,1
150,188,236,1
154,191,235,1
163,201,236,1
160,198,230,1
161,199,231,1
169,207,239,1
173,211,243,1
145,163,228,1
145,163,228,1
146,164,229,1
146,164,229,1
146,164,229,1
146,164,229,1
146,162,228,1
146,162,228,1
149,165,231,1
149,165,231,1
152,166,232,1
152,166,232,1
151,165,231,1
150,164,230,1
150,162,228,1
147,162,225,1
150,167,230,1
148,167,228,1
147,165,226,1
146,164,225,1
145,163,224,1
146,164,225,1
149,164,226,1
150,165,227,1
152,167,229,1
149,164,226,1
149,162,224,1
151,164,226,1
155,168,230,1
158,171,233,1
159,170,232,1
158,169,231,1
156,162,227,1
157,163,228,1
159,165,230,1
159,165,230,1
157,163,228,1
155,161,226,1
154,160,225,1
154,160,225,1
168,174,239,1
159,165,230,1
158,164,229,1
152,158,223,1
136,142,207,1
132,138,203,1
140,146,211,1
128,150,215,1
74,126,192,1
58,126,191,1
54,122,187,1
53,121,186,1
54,122,187,1
55,123,188,1
57,123,188,1
57,123,188,1
60,126,191,1
60,126,191,1
61,125,190,1
60,124,189,1
60,124,189,1
60,124,189,1
62,123,189,1
62,123,189,1
70,128,194,1
59,117,183,1
57,115,181,1
64,122,188,1
63,121,187,1
54,112,178,1
55,113,178,1
65,123,188,1
59,117,182,1
62,120,185,1
66,125,187,1
68,127,189,1
67,126,188,1
65,124,186,1
63,123,183,1
62,122,182,1
69,126,188,1
63,120,182,1
59,116,178,1
59,116,178,1
63,120,182,1
64,121,183,1
59,116,178,1
53,110,172,1
53,110,172,1
53,110,172,1
56,113,175,1
61,118,180,1
61,118,180,1
57,114,176,1
57,114,176,1
60,117,179,1
57,114,175,1
60,117,178,1
62,119,180,1
60,117,178,1
56,113,174,1
56,113,174,1
61,118,179,1
66,123,184,1
62,119,180,1
65,122,183,1
65,122,183,1
61,118,179,1
61,118,179,1
65,122,183,1
69,126,187,1
68,128,187,1
62,126,181,1
62,126,180,1
66,125,181,1
67,122,179,1
66,118,178,1
67,117,177,1
66,117,179,1
65,119,180,1
66,122,181,1
62,121,177,1
62,119,175,1
66,123,175,1
75,122,176,1
78,120,173,1
142,179,231,1
138,172,225,1
133,168,218,1
135,170,220,1
135,170,220,1
135,170,220,1
134,169,219,1
134,169,219,1
137,172,222,1
139,174,224,1
134,169,219,1
135,170,220,1
132,167,217,1
127,162,212,1
130,165,215,1
138,173,223,1
145,180,230,1
146,181,231,1
151,186,236,1
148,183,233,1
144,179,229,1
140,175,225,1
139,175,223,1
142,178,226,1
151,185,231,1
156,190,236,1
150,183,228,1
145,179,222,1
142,177,217,1
146,181,221,1
151,184,223,1
151,184,223,1
150,183,222,1
150,183,222,1
146,178,219,1
142,177,217,1
140,173,218,1
137,174,218,1
137,173,221,1
134,174,222,1
132,171,223,1
129,169,221,1
135,175,227,1
133,173,225,1
132,172,224,1
132,172,224,1
137,177,226,1
143,183,232,1
151,189,237,1
157,194,238,1
161,198,236,1
159,197,231,1
161,199,233,1
166,204,238,1
170,208,242,1
145,163,228,1
145,163,228,1
146,164,229,1
146,164,229,1
146,164,229,1
146,164,229,1
146,162,228,1
146,162,228,1
149,165,231,1
150,166,232,1
154,168,234,1
155,169,235,1
154,168,234,1
152,166,232,1
152,164,230,1
148,162,228,1
148,165,228,1
146,165,226,1
147,165,226,1
146,164,225,1
147,165,226,1
149,167,228,1
153,168,230,1
154,169,231,1
156,171,233,1
151,166,228,1
150,163,225,1
151,164,226,1
155,168,230,1
156,169,231,1
153,164,226,1
148,159,221,1
135,144,208,1
144,150,215,1
152,158,223,1
156,162,227,1
155,161,226,1
155,161,226,1
158,164,229,1
162,168,233,1
173,179,244,1
161,167,232,1
157,163,228,1
152,158,223,1
141,147,212,1
142,148,213,1
149,155,220,1
134,156,221,1
74,126,192,1
59,127,192,1
58,126,191,1
57,125,190,1
57,125,190,1
56,124,189,1
57,123,188,1
56,122,187,1
64,130,195,1
62,128,193,1
63,127,192,1
61,125,190,1
59,123,188,1
58,122,187,1
59,120,186,1
59,120,186,1
65,125,191,1
61,119,185,1
59,117,183,1
62,120,186,1
61,119,185,1
56,114,180,1
56,114,179,1
61,119,184,1
59,117,182,1
62,120,185,1
66,125,187,1
65,124,186,1
62,121,183,1
61,120,182,1
62,122,182,1
64,124,184,1
63,120,182,1
61,118,180,1
60,117,179,1
64,121,183,1
68,125,187,1
65,122,184,1
55,112,174,1
46,103,165,1
52,109,171,1
53,110,172,1
58,115,177,1
63,120,182,1
61,118,180,1
56,113,175,1
57,114,176,1
62,119,181,1
57,114,175,1
62,119,180,1
65,122,183,1
62,119,180,1
58,115,176,1
57,114,175,1
62,119,180,1
67,124,185,1
67,124,185,1
67,124,185,1
66,123,184,1
64,121,182,1
64,121,182,1
67,124,185,1
69,126,187,1
69,129,188,1
66,130,185,1
64,128,182,1
66,125,181,1
66,123,179,1
67,119,179,1
67,119,179,1
69,120,182,1
68,122,183,1
66,122,181,1
64,122,181,1
64,121,177,1
67,123,178,1
73,123,176,1
75,119,172,1
141,178,230,1
138,172,225,1
127,162,212,1
129,164,214,1
131,166,216,1
133,168,218,1
134,169,219,1
135,170,220,1
136,171,221,1
137,172,222,1
135,170,220,1
136,171,221,1
133,168,218,1
130,165,215,1
132,167,217,1
140,175,225,1
145,180,230,1
146,181,231,1
150,185,235,1
149,184,234,1
146,181,231,1
140,176,224,1
137,173,221,1
139,175,221,1
149,183,229,1
155,190,234,1
154,188,231,1
150,184,227,1
148,183,223,1
148,183,223,1
151,184,223,1
149,182,221,1
147,180,219,1
145,178,217,1
148,180,221,1
148,183,223,1
148,181,226,1
141,178,222,1
138,174,222,1
134,174,222,1
133,172,224,1
130,170,222,1
134,174,226,1
132,172,224,1
130,170,222,1
131,171,223,1
136,176,225,1
143,183,232,1
152,190,238,1
157,196,240,1
160,197,235,1
160,198,232,1
162,200,234,1
166,204,238,1
168,206,240,1
144,164,229,1
144,164,229,1
145,165,230,1
145,165,230,1
147,165,230,1
147,165,230,1
146,164,229,1
146,164,229,1
149,165,231,1
150,166,232,1
154,168,234,1
155,169,235,1
155,169,235,1
153,167,233,1
151,165,231,1
149,163,229,1
148,165,228,1
146,164,227,1
146,163,226,1
146,163,226,1
146,163,226,1
148,165,228,1
152,167,230,1
153,168,231,1
154,169,232,1
150,165,228,1
149,161,225,1
151,163,227,1
154,166,230,1
154,166,230,1
151,161,225,1
146,156,220,1
134,143,207,1
143,152,216,1
153,162,226,1
157,166,230,1
155,164,228,1
152,161,225,1
154,163,227,1
156,165,229,1
168,177,241,1
155,164,228,1
151,160,224,1
148,157,221,1
142,151,215,1
147,156,220,1
150,159,223,1
130,152,217,1
74,126,192,1
61,129,196,1
62,130,197,1
61,129,196,1
60,128,195,1
58,126,193,1
58,123,191,1
57,122,190,1
62,127,195,1
61,126,194,1
61,124,192,1
59,122,190,1
58,121,189,1
57,120,188,1
59,120,188,1
59,120,188,1
60,119,188,1
64,123,192,1
63,122,191,1
57,116,185,1
56,116,182,1
60,120,186,1
60,120,186,1
55,115,181,1
59,120,184,1
61,122,186,1
61,122,184,1
59,120,182,1
56,117,179,1
56,117,179,1
59,120,182,1
63,124,186,1
61,120,182,1
61,120,182,1
61,120,182,1
60,119,181,1
59,118,180,1
57,116,178,1
53,112,174,1
50,109,171,1
56,115,177,1
55,114,176,1
57,116,178,1
59,118,180,1
56,115,177,1
52,111,173,1
55,114,176,1
61,120,182,1
53,113,173,1
57,117,177,1
59,119,179,1
58,118,178,1
54,114,174,1
53,113,173,1
57,117,177,1
61,121,181,1
68,128,188,1
66,126,186,1
65,125,185,1
65,125,185,1
65,125,185,1
65,125,185,1
65,125,185,1
66,126,185,1
65,129,184,1
63,127,181,1
62,123,179,1
64,121,177,1
68,120,180,1
70,121,183,1
71,122,184,1
70,125,186,1
65,122,183,1
63,123,182,1
64,123,179,1
68,124,179,1
72,122,175,1
74,118,171,1
141,178,230,1
138,172,225,1
137,172,222,1
137,172,222,1
136,171,221,1
135,170,220,1
133,168,218,1
131,166,216,1
128,163,213,1
126,161,211,1
132,167,217,1
135,170,220,1
135,170,220,1
133,168,218,1
135,170,220,1
141,176,226,1
145,180,230,1
144,179,229,1
146,181,231,1
146,181,231,1
143,179,227,1
138,174,222,1
135,171,219,1
138,174,220,1
148,182,228,1
155,190,234,1
156,190,233,1
155,189,232,1
153,188,228,1
150,185,225,1
151,184,223,1
150,183,222,1
147,181,217,1
145,178,217,1
148,180,221,1
151,186,226,1
152,185,230,1
142,179,223,1
137,173,221,1
132,172,220,1
131,170,222,1
126,166,218,1
126,166,218,1
126,166,218,1
126,166,218,1
128,168,220,1
133,173,222,1
140,180,229,1
149,187,235,1
153,192,236,1
159,196,234,1
161,199,234,1
164,202,237,1
165,203,238,1
165,203,238,1
144,164,229,1
144,164,229,1
145,165,230,1
145,165,230,1
147,165,230,1
147,165,230,1
146,164,229,1
146,164,229,1
149,165,231,1
150,166,232,1
153,167,233,1
154,168,234,1
154,168,234,1
153,167,233,1
152,166,232,1
149,165,231,1
149,166,229,1
147,165,228,1
146,163,226,1
144,161,224,1
143,160,223,1
142,159,222,1
145,160,223,1
146,161,224,1
149,164,227,1
147,162,225,1
148,160,224,1
150,162,226,1
154,166,230,1
155,167,231,1
155,165,229,1
152,162,226,1
151,160,224,1
157,166,230,1
163,172,236,1
162,171,235,1
156,165,229,1
150,159,223,1
148,157,221,1
148,157,221,1
161,170,234,1
152,161,225,1
149,158,222,1
145,154,218,1
140,149,213,1
144,153,217,1
145,154,218,1
120,145,209,1
73,125,192,1
61,129,196,1
63,131,198,1
63,131,198,1
61,129,196,1
59,127,194,1
60,125,193,1
60,125,193,1
58,123,191,1
57,122,190,1
59,122,190,1
58,121,189,1
59,122,190,1
59,122,190,1
62,123,191,1
63,124,192,1
56,115,184,1
65,124,193,1
65,124,193,1
56,115,184,1
56,116,182,1
64,124,190,1
64,124,190,1
55,115,181,1
61,122,186,1
61,122,186,1
60,121,185,1
59,120,182,1
57,118,180,1
57,118,180,1
59,120,182,1
61,122,184,1
66,125,187,1
64,123,185,1
60,119,181,1
53,112,174,1
49,108,170,1
51,110,172,1
57,116,178,1
63,122,184,1
61,120,182,1
58,117,179,1
56,115,177,1
56,115,177,1
55,114,176,1
52,111,173,1
55,114,176,1
60,119,181,1
57,116,178,1
59,119,179,1
60,120,180,1
60,120,180,1
59,119,179,1
59,119,179,1
60,120,180,1
61,121,181,1
66,126,186,1
63,123,183,1
63,123,183,1
67,127,187,1
68,128,188,1
66,126,186,1
64,124,184,1
62,125,183,1
62,127,182,1
60,124,178,1
59,120,176,1
63,119,178,1
66,120,181,1
71,122,184,1
70,124,185,1
69,124,185,1
66,123,184,1
65,125,184,1
66,124,183,1
70,126,181,1
72,121,177,1
73,117,171,1
138,176,230,1
138,172,225,1
138,172,225,1
136,171,221,1
134,169,219,1
134,169,219,1
134,169,219,1
132,167,217,1
129,164,214,1
127,162,212,1
129,164,214,1
133,168,218,1
134,169,219,1
133,168,218,1
136,171,221,1
142,177,227,1
145,180,230,1
144,179,229,1
144,179,229,1
141,176,226,1
138,174,222,1
135,171,219,1
135,171,217,1
139,175,221,1
148,183,227,1
154,189,233,1
157,191,234,1
158,193,233,1
156,191,231,1
151,187,225,1
151,184,223,1
152,185,224,1
151,185,221,1
148,182,218,1
148,180,221,1
152,187,227,1
152,185,230,1
140,177,221,1
135,171,219,1
131,171,219,1
128,167,219,1
120,160,212,1
120,160,212,1
120,160,212,1
120,160,212,1
122,162,214,1
128,168,217,1
134,174,223,1
142,180,228,1
146,185,230,1
154,193,232,1
161,199,234,1
164,201,239,1
163,201,236,1
162,199,237,1
143,163,228,1
143,163,228,1
144,164,229,1
144,164,229,1
144,164,229,1
144,164,229,1
145,163,228,1
145,163,228,1
149,167,232,1
149,167,232,1
150,166,232,1
150,166,232,1
150,166,232,1
150,166,232,1
152,166,232,1
150,166,232,1
149,166,229,1
146,164,227,1
145,162,225,1
143,160,223,1
142,159,222,1
142,159,222,1
144,159,222,1
145,160,223,1
149,164,227,1
149,164,227,1
152,164,228,1
152,164,228,1
154,166,230,1
155,167,231,1
157,167,231,1
158,168,232,1
161,170,234,1
163,172,236,1
163,172,236,1
160,169,233,1
154,163,227,1
150,159,223,1
149,158,222,1
149,158,222,1
153,162,226,1
151,160,224,1
153,162,226,1
147,156,220,1
136,145,209,1
140,149,213,1
145,154,218,1
123,148,212,1
71,123,190,1
60,128,195,1
63,131,198,1
62,130,197,1
60,128,195,1
58,126,193,1
61,126,194,1
62,127,195,1
58,123,191,1
58,123,191,1
60,123,191,1
60,123,191,1
60,123,191,1
61,124,192,1
64,125,193,1
65,126,194,1
58,117,186,1
60,119,188,1
61,120,189,1
59,118,187,1
60,119,188,1
61,120,189,1
61,121,187,1
59,119,185,1
62,122,188,1
61,122,186,1
62,123,187,1
63,124,188,1
63,124,188,1
62,123,187,1
60,121,183,1
57,118,180,1
66,124,189,1
64,122,187,1
59,117,182,1
54,112,177,1
51,109,174,1
53,111,176,1
59,117,182,1
64,122,187,1
62,120,185,1
57,115,180,1
54,112,177,1
56,114,179,1
57,115,180,1
55,113,178,1
56,114,179,1
58,117,179,1
63,122,184,1
62,121,183,1
61,120,182,1
63,122,184,1
65,124,186,1
66,125,187,1
64,123,185,1
62,121,183,1
61,120,182,1
57,116,178,1
59,118,180,1
67,126,188,1
71,130,192,1
67,126,188,1
64,123,185,1
62,124,184,1
60,124,182,1
57,122,177,1
58,118,177,1
62,118,177,1
66,120,181,1
70,121,183,1
68,121,184,1
66,120,183,1
66,123,184,1
66,126,185,1
67,125,184,1
70,126,181,1
72,121,177,1
72,116,170,1
137,175,229,1
136,173,225,1
133,167,220,1
131,165,218,1
130,164,217,1
131,165,218,1
134,168,221,1
135,169,222,1
134,168,221,1
132,166,219,1
129,163,216,1
131,165,218,1
132,166,219,1
130,164,217,1
134,168,221,1
142,176,229,1
147,181,234,1
147,182,232,1
144,179,229,1
140,176,224,1
135,171,219,1
133,169,217,1
135,171,217,1
141,177,223,1
149,184,228,1
152,187,231,1
157,191,234,1
159,194,234,1
157,192,232,1
151,187,225,1
151,184,223,1
155,189,225,1
156,190,226,1
154,188,224,1
152,184,225,1
156,191,231,1
154,187,232,1
141,178,222,1
137,173,221,1
134,174,222,1
128,167,219,1
117,157,209,1
123,163,215,1
121,161,213,1
120,160,212,1
120,160,212,1
124,164,213,1
130,170,219,1
138,176,224,1
142,181,226,1
150,188,230,1
157,196,234,1
161,200,239,1
157,196,234,1
155,194,233,1
141,161,226,1
142,162,227,1
142,162,227,1
143,163,228,1
143,163,228,1
142,162,227,1
144,162,227,1
143,161,226,1
149,167,232,1
149,167,232,1
149,165,231,1
149,165,231,1
149,165,231,1
150,166,232,1
153,167,233,1
151,167,233,1
146,164,227,1
145,163,226,1
145,162,225,1
144,161,224,1
144,161,224,1
146,163,226,1
149,164,227,1
150,165,228,1
154,169,232,1
154,169,232,1
157,169,233,1
155,167,231,1
153,165,229,1
153,165,229,1
157,167,231,1
159,169,233,1
159,168,232,1
158,167,231,1
156,165,229,1
153,162,226,1
151,160,224,1
152,161,225,1
155,164,228,1
158,167,231,1
147,156,220,1
151,160,224,1
158,167,231,1
150,159,223,1
134,143,207,1
138,147,211,1
149,158,222,1
134,158,224,1
69,122,189,1
59,127,194,1
61,129,196,1
61,129,196,1
58,126,193,1
57,125,192,1
61,126,194,1
63,128,196,1
63,128,196,1
63,128,196,1
63,126,194,1
62,125,193,1
61,124,192,1
60,123,191,1
62,123,191,1
62,123,191,1
60,119,188,1
53,112,181,1
54,113,182,1
63,122,191,1
64,123,192,1
57,116,185,1
57,117,183,1
64,124,190,1
61,121,187,1
62,122,188,1
64,125,189,1
67,128,192,1
70,131,195,1
67,128,192,1
60,121,183,1
54,115,177,1
60,118,183,1
60,118,183,1
60,118,183,1
60,118,183,1
60,118,183,1
59,117,182,1
57,115,180,1
56,114,179,1
61,119,184,1
55,113,178,1
52,110,175,1
57,115,180,1
60,118,183,1
58,116,181,1
56,114,179,1
57,115,180,1
62,121,183,1
59,118,180,1
57,116,178,1
59,118,180,1
64,123,185,1
66,125,187,1
62,121,183,1
58,117,179,1
55,114,176,1
52,111,173,1
56,115,177,1
67,126,188,1
73,132,194,1
69,128,190,1
65,124,186,1
63,125,185,1
60,124,182,1
57,122,177,1
57,117,176,1
60,118,177,1
65,119,180,1
67,121,182,1
65,118,181,1
62,116,179,1
67,124,185,1
66,126,186,1
68,126,185,1
70,127,183,1
70,121,177,1
69,115,169,1
137,174,230,1
136,172,226,1
139,173,227,1
136,170,223,1
132,166,219,1
131,165,218,1
132,166,219,1
132,166,219,1
129,163,216,1
127,161,214,1
129,163,216,1
131,165,218,1
129,163,216,1
127,161,214,1
131,165,218,1
141,175,228,1
148,182,235,1
150,184,237,1
147,183,231,1
140,176,224,1
134,170,218,1
132,168,214,1
136,172,218,1
143,180,224,1
149,184,228,1
150,185,228,1
157,192,232,1
160,195,235,1
158,194,232,1
150,186,224,1
151,185,221,1
157,191,227,1
160,194,230,1
158,192,228,1
158,191,230,1
161,196,236,1
158,191,236,1
145,182,226,1
141,177,225,1
139,179,227,1
132,171,223,1
118,158,210,1
130,170,222,1
127,167,219,1
122,162,214,1
120,160,212,1
123,163,212,1
128,168,217,1
137,175,223,1
142,181,226,1
148,186,228,1
155,194,233,1
159,197,239,1
154,193,232,1
152,190,232,1
141,163,228,1
142,164,229,1
143,165,230,1
143,165,230,1
144,164,229,1
143,163,228,1
141,161,226,1
139,159,224,1
140,158,223,1
142,160,225,1
144,162,227,1
147,165,230,1
149,165,231,1
150,166,232,1
150,166,232,1
150,166,232,1
144,162,227,1
146,164,229,1
148,164,230,1
147,163,229,1
144,160,226,1
143,159,225,1
148,162,228,1
151,165,231,1
151,165,231,1
152,166,232,1
155,167,233,1
153,165,231,1
152,164,230,1
151,163,229,1
155,164,231,1
157,166,233,1
156,166,230,1
152,162,226,1
149,159,223,1
148,158,222,1
150,160,224,1
154,164,228,1
157,167,231,1
158,168,232,1
151,161,225,1
151,161,225,1
149,159,223,1
148,158,222,1
147,157,221,1
147,157,221,1
147,157,221,1
134,158,224,1
65,118,185,1
53,120,189,1
55,122,191,1
57,124,193,1
58,125,194,1
57,124,193,1
59,124,193,1
58,123,192,1
57,122,191,1
58,123,192,1
61,123,193,1
62,124,194,1
62,124,194,1
60,122,192,1
61,121,191,1
60,120,190,1
58,118,188,1
59,119,189,1
57,117,187,1
56,116,186,1
63,124,192,1
70,131,199,1
67,128,196,1
58,119,187,1
64,125,191,1
63,124,190,1
61,122,188,1
59,120,186,1
59,121,185,1
59,121,185,1
61,123,187,1
62,124,188,1
67,128,192,1
62,123,187,1
56,117,181,1
53,114,178,1
55,116,180,1
56,117,181,1
55,116,180,1
53,114,178,1
54,115,179,1
56,117,181,1
59,120,184,1
61,122,186,1
61,122,186,1
59,120,184,1
57,118,182,1
55,116,180,1
60,121,183,1
60,121,183,1
61,122,184,1
63,124,186,1
